text,label_name
"publically-deplorable acts of pedophilia [SEP] Context: of now-culturally-acceptable acts of homosexuality from the publically-deplorable acts of pedophilia. That is to say, until recently the problems of the Church","Name_Calling,Labeling"
"a port in the storm [SEP] Context: e traditional Rite of Confirmation, as his diocese has been a port in the storm for many displaced and disillusioned Catholic families. We","Name_Calling,Labeling"
"a bishop with the courage to look the beast in the eye and speak its name out loud [SEP] Context: of that God has not left us orphans. And now this, finally, a bishop with the courage to look the beast in the eye and speak its name out loud. Bishop Morlino does this in a moment when he is under heav","Name_Calling,Labeling"
their thoroughly scandalized flocks [SEP] Context: ll also be doing their sacred duty before God in reassuring their thoroughly scandalized flocks that they are absolutely committed to the defense and enfor,"Name_Calling,Labeling"
"those entrusted with immense responsibility from the Lord for the care of His people [SEP] Context: ch, I am tired of the regular violation of sacred duties by those entrusted with immense responsibility from the Lord for the care of His people. The stories being brought into light and displayed in grue","Name_Calling,Labeling"
"evil, evil that cries out for justice [SEP] Context: ns, committed by more than a few, can only be classified as evil, evil that cries out for justice and sin that must be cast out from our Church. Faced with s","Name_Calling,Labeling"
pastoral [SEP] Context: of an earnest desire to display a misguided sense of being “pastoral?” Have we covered over the truth out of fear? Are we afraid,"Name_Calling,Labeling"
"powerful priests, bishops, and cardinals [SEP] Context: sitions and abuses against seminarians and young priests by powerful priests, bishops, and cardinals. We are talking about acts and actions which are not only i","Name_Calling,Labeling"
"many good and virtuous priests, bishops, and cardinals [SEP] Context: any others in the Church, bring suspicion and mistrust upon many good and virtuous priests, bishops, and cardinals, and suspicion and mistrust upon many great and respectable","Name_Calling,Labeling"
"many great and respectable seminaries [SEP] Context: ts, bishops, and cardinals, and suspicion and mistrust upon many great and respectable seminaries and so many holy and faithful seminarians. The result of th","Name_Calling,Labeling"
so many holy and faithful seminarians [SEP] Context: and mistrust upon many great and respectable seminaries and so many holy and faithful seminarians. The result of the first instance of mistrust harms the Chu,"Name_Calling,Labeling"
"as a holy priest, a hard working priest, and a pure and happy priest [SEP] Context: ur bishop. In obedience, strive to live out your priesthood as a holy priest, a hard working priest, and a pure and happy priest — as Christ Himself is calling you to do. And by extension,","Name_Calling,Labeling"
"DEFEND BISHOP MORLINO [SEP] Context: which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO last year. ""If you'll permit me, what the Church needs now",Slogans
May God bless and keep Bishop Robert Morlino [SEP] Context: accounts of whose betrayal and vice now dominate the news. May God bless and keep Bishop Robert Morlino. MJM Bishop Robert C. Morlino's letter to the faithful on t,Slogans
"I am tired of this [SEP] Context: coming to light. For my part — and I know I am not alone — I am tired of this. I am tired of people being hurt, gravely hurt! I am tired",Slogans
"we will serve the Lord [SEP] Context: e, for the Diocese of Madison: “As for me and my household, we will serve the Lord.” Faithfully yours in the Lord, Most Rev. Robert C. Morlino",Slogans
"the most vile clergy sex scandal in history [SEP] Context: at a courageous shepherd looks like! In our opinion, during the most vile clergy sex scandal in history, every bishop in the country must do exactly what Bishop Mo","Exaggeration,Minimisation"
"a whole slew of issues [SEP] Context: of child sexual abuse by Archbishop McCarrick have brought a whole slew of issues to light, long-ignored was the issue of abuse of his power","Exaggeration,Minimisation"
"They will be crucified in the media, yes [SEP] Context: ops will incur the wrath of the enemies of the Church, yes. They will be crucified in the media, yes. But they will also be doing their sacred duty before God i","Exaggeration,Minimisation"
they are absolutely committed to the defense and enforcement of the Church’s moral teaching [SEP] Context: God in reassuring their thoroughly scandalized flocks that they are absolutely committed to the defense and enforcement of the Church’s moral teaching at a time when it is under scurrilous attack from within. N,"Exaggeration,Minimisation"
"quite literally, enough to make someone sick [SEP] Context: rship, are sickening. Hearing even one of these stories is, quite literally, enough to make someone sick. But my own sickness at the stories is quickly put into per","Exaggeration,Minimisation"
"the most notorious and highest in ranking case [SEP] Context: ity. In this last regard, special mention should be made of the most notorious and highest in ranking case, that being the allegations of former-Cardinal Theodore McC","Exaggeration,Minimisation"
wreaking great devastation [SEP] Context: culture within the hierarchy of the Catholic Church that is wreaking great devastation in the vineyard of the Lord. The Church’s teaching is clear,"Exaggeration,Minimisation"
"a sin so grave that it cries out to heaven for vengeance [SEP] Context: And the decision to act upon this disordered inclination is a sin so grave that it cries out to heaven for vengeance, especially when it involves preying upon the young or the","Exaggeration,Minimisation"
"Unless and until we take seriously our call to sanctity, we, as an institution and as individuals, will continue to suffer the “wages of sin [SEP] Context: the apparent efforts to cover over sin by them and others. Unless and until we take seriously our call to sanctity, we, as an institution and as individuals, will continue to suffer the “wages of sin.” For too long we have diminished the reality of sin — we h",Appeal_to_fear-prejudice
"But they will also be doing their sacred duty before God in reassuring their thoroughly scandalized flocks that they are absolutely committed to the defense and enforcement of the Church’s moral teaching at a time when it is under scurrilous attack from within. Nothing less will do [SEP] Context: the Church, yes. They will be crucified in the media, yes. But they will also be doing their sacred duty before God in reassuring their thoroughly scandalized flocks that they are absolutely committed to the defense and enforcement of the Church’s moral teaching at a time when it is under scurrilous attack from within. Nothing less will do. Bishop Morlino has now done it, and we respectfully demand",Appeal_to_fear-prejudice
"In the end, the excuses do not matter. We must be done with sin. It must be rooted out and again considered unacceptable [SEP] Context: reasons, but perhaps it is more or less complex than this. In the end, the excuses do not matter. We must be done with sin. It must be rooted out and again considered unacceptable. Love sinners? Yes. Accept true repentance? Yes. But do not",Appeal_to_fear-prejudice
Failure to do so will lead to dismissal from diocesan sponsorship [SEP] Context: celibate life as part of his formation for the priesthood. Failure to do so will lead to dismissal from diocesan sponsorship; I will continue to require (with our men and our funds) th,Appeal_to_fear-prejudice
"It is an act of love to hate sin and to call others to turn away from sin [SEP] Context: tate truth, and my lips shall hate wickedness (Prov. 8:7).' It is an act of love to hate sin and to call others to turn away from sin. – Bishop Robert Morlino This is what a courageous shepherd",Causal_Oversimplification
we have excused sin in the name of a mistaken notion of mercy [SEP] Context: reality of sin — we have refused to call a sin a sin — and we have excused sin in the name of a mistaken notion of mercy. In our efforts to be open to the world we have become all,Causal_Oversimplification
"It is an act of love to hate sin and to call others to turn away from sin [SEP] Context: tate truth, and my lips shall hate wickedness (Prov. 8:7).” It is an act of love to hate sin and to call others to turn away from sin. There must be no room left, no refuge for sin — either wit",Causal_Oversimplification
"but also are in violation of the natural moral law for all [SEP] Context: n of the sacred promises made by some, in short, sacrilege, but also are in violation of the natural moral law for all. To call it anything else would be deceitful and would only",Causal_Oversimplification
"it also offers the guilty party an opportunity to make expiation for his sin in this life (if he willingly accepts his punishment), thus sparing him worse punishment in the life to come [SEP] Context: serves primarily as retribution for the offense committed, it also offers the guilty party an opportunity to make expiation for his sin in this life (if he willingly accepts his punishment), thus sparing him worse punishment in the life to come. Motivated, therefore, by love and concern for souls, I sta",Causal_Oversimplification
"These actions, committed by more than a few, can only be classified as evil, evil that cries out for justice and sin that must be cast out from our Church [SEP] Context: ossible. There is nothing about these stories that is okay. These actions, committed by more than a few, can only be classified as evil, evil that cries out for justice and sin that must be cast out from our Church. Faced with stories of the depravity of sinners within the",Causal_Oversimplification
"In our opinion, during the most vile clergy sex scandal in history, every bishop in the country must do exactly what Bishop Morlino has done, i.e., issue a statement of fidelity to the Church’s moral theology, specifically her teaching against the mortal sin of homosexual acts [SEP] Context: bert Morlino This is what a courageous shepherd looks like! In our opinion, during the most vile clergy sex scandal in history, every bishop in the country must do exactly what Bishop Morlino has done, i.e., issue a statement of fidelity to the Church’s moral theology, specifically her teaching against the mortal sin of homosexual acts. In so doing, the bishops will incur the wrath of the enemi","Bandwagon,Reductio_ad_hitlerum"
"I will be offering a public Mass of reparation on Friday, September 14, the Feast of the Triumph of the Holy Cross, at Holy Name Heights and I ask all pastors to do the same in their own parishes [SEP] Context: epravity committed by members of the clergy and episcopacy. I will be offering a public Mass of reparation on Friday, September 14, the Feast of the Triumph of the Holy Cross, at Holy Name Heights and I ask all pastors to do the same in their own parishes. In addition, I ask that all priests, clergy, religious, an","Bandwagon,Reductio_ad_hitlerum"
"we respectfully demand that the rest of the American bishops either follow suit or face the charge of being complicit with the degenerate and even criminal shepherds, accounts of whose betrayal and vice now dominate the news [SEP] Context: . Nothing less will do. Bishop Morlino has now done it, and we respectfully demand that the rest of the American bishops either follow suit or face the charge of being complicit with the degenerate and even criminal shepherds, accounts of whose betrayal and vice now dominate the news. May God bless and keep Bishop Robert Morlino. MJM Bishop R",Black-and-White_Fallacy
"Why do we do this? Is it out of an earnest desire to display a misguided sense of being “pastoral?” Have we covered over the truth out of fear? Are we afraid of being disliked by people in this world? Or are we afraid of being called hypocrites because we are not striving tirelessly for holiness in our own lives [SEP] Context: to ourselves and to others niceties and human consolation. Why do we do this? Is it out of an earnest desire to display a misguided sense of being “pastoral?” Have we covered over the truth out of fear? Are we afraid of being disliked by people in this world? Or are we afraid of being called hypocrites because we are not striving tirelessly for holiness in our own lives? Perhaps these are the reasons, but perhaps it is more or l",Doubt
"How inconvenient [SEP] Context: outh and seminarians in the history of the American Church. How inconvenient that Farrell, Head of this Synod on Youth, roomed with the",Repetition
How inconvenient [SEP] Context: d never knew anything about McCarrick’s predatory behavior. How inconvenient that a global homosexual clergy predation scandal is erupti,Repetition
How inconvenient [SEP] Context: d” by exploiting the naive views of the youth at the Synod. How inconvenient that homosexual predation is bankrupting the American Churc,Repetition
How inconvenient [SEP] Context: es the relaxation of the Church teachings on homosexuality. How inconvenient that the homosexual network of clergy and prelates were bla,Repetition
"How inconvenient [SEP] Context: , above all, would like to be close to the Church.” §197 IL How inconvenient that during a global prelate homosexual coverup scandal, th",Repetition
How inconvenient [SEP] Context: which homosexual youths want to be “closer” to the Church! How inconvenient that since 2013 during Francis’ impromptu airplane presser,Repetition
"#StopThe Synod2018 [SEP] Context: Francis and Farrell’s 'Sinod' on the Youth, #StopThe Synod2018  During the last 5 years of this papacy, Francis and his Sy",Slogans
dirty [SEP] Context: hed any whistleblowers or noncompliant priests. Here is the dirty secret that is now emerging. Many in the hierarchy were act,Loaded_Language
"#StopTheSynod [SEP] Context: Synod Here.  Editor's Note: The Remnant has lunched its own #StopTheSynod petition, for those who would rather not go to Change.org.",Slogans
"How inconvenient [SEP] Context: s and prelates will be the subject of the Synod of Bishops. How inconvenient that the head of the Synod on Youth and Vocations, Cardinal",Repetition
intrinsically disordered [SEP] Context: unmerciful Catholic catechism doctrine of homosexuality as “intrinsically disordered” by exploiting the naive views of the youth at the Synod. H,Loaded_Language
"sordid [SEP] Context: nd groomed, recruited, and assaulted young people into this sordid lifestyle. Many priests, bishops, and cardinals practiced w",Loaded_Language
"masterfully [SEP] Context: st 5 years of this papacy, Francis and his Synodal Schemers masterfully manipulated, rigged, and exploited the synodal process. The","Exaggeration,Minimisation"
"manipulated [SEP] Context: f this papacy, Francis and his Synodal Schemers masterfully manipulated, rigged, and exploited the synodal process. The backdoor ta",Loaded_Language
"rigged [SEP] Context: , Francis and his Synodal Schemers masterfully manipulated, rigged, and exploited the synodal process. The backdoor tactics an",Loaded_Language
"exploited [SEP] Context: d his Synodal Schemers masterfully manipulated, rigged, and exploited the synodal process. The backdoor tactics and machinations",Loaded_Language
"Synodal Schemers [SEP] Context: 18  During the last 5 years of this papacy, Francis and his Synodal Schemers masterfully manipulated, rigged, and exploited the synodal","Name_Calling,Labeling"
predatory clerics [SEP] Context: Grand Jury Report? How inconvenient that the two targets of predatory clerics and prelates will be the subject of the Synod of Bishops. H,"Name_Calling,Labeling"
clergy predation scandal [SEP] Context: edatory behavior. How inconvenient that a global homosexual clergy predation scandal is erupting at a time when Francis wants the Synod to minim,Loaded_Language
blasted [SEP] Context: ent that the homosexual network of clergy and prelates were blasted as predators and coverup enablers in the Pennsylvania Grand,Loaded_Language
"predators [SEP] Context: e homosexual network of clergy and prelates were blasted as predators and coverup enablers in the Pennsylvania Grand Jury Report,",Loaded_Language
"coverup enablers [SEP] Context: etwork of clergy and prelates were blasted as predators and coverup enablers in the Pennsylvania Grand Jury Report, while the Instrument",Loaded_Language
"Who Am I to Judge [SEP] Context: he cleverly sent a powerful message to homosexual clerics, “Who Am I to Judge,” now Francis must judge the criminal predatory conduct of",Repetition
brutally [SEP] Context: ng and moral stance on homosexuality. The personal wreckage brutally portrayed in the Pennsylvania Grand Jury Report is the dire,Loaded_Language
"who am I to judge [SEP] Context: s, bishops, and cardinals practiced what Francis preached, ‘who am I to judge.’ The result? A litany of lives of total moral, physical, e",Repetition
"devastation [SEP] Context: sult? A litany of lives of total moral, physical, emotional devastation suffered by victims of homosexual clerics. This is just the",Loaded_Language
a mockery [SEP] Context: pcoming Synod and its embrace of the “LGBT” lifestyle makes a mockery of the suffering of the clergy victims and justifies the de,Loaded_Language
"poses serious moral and physical dangers [SEP] Context: m ages 16-29 to the Synod to discuss vocations with Bishops poses serious moral and physical dangers to these unsuspecting youth, many of whom think homosexuali",Appeal_to_fear-prejudice
"clerical predation [SEP] Context: ty is cool. And the Bishops know it. The full extent of the clerical predation in the hierarchy will take years to uncover. Until it has,",Repetition
sneaky [SEP] Context: st-synodal document Amoris Laetitia. We’ve caught on to his sneaky synodal tactics. Francis cleverly uses the synodal process,Loaded_Language
predatory homosexual predation [SEP] Context: and transparent cooperation of criminal investigations into predatory homosexual predation. Turn over the documents secret archives involving predatio,Loaded_Language
Stop the Synod Here [SEP] Context: ill demonstrate concern for the young. Sign the Petition to Stop the Synod Here.  Editor's Note: The Remnant has lunched its own #StopTheSy,Slogans
"StopTheSynod [SEP] Context: ynod Here.  Editor's Note: The Remnant has lunched its own #StopTheSynod petition, for those who would rather not go to Change.org.",Repetition
"looking for trouble [SEP] Context: Mueller is ‘looking for trouble,’ Trump says cryptically  WASHINGTON — President Donald Tru",Loaded_Language
"bashing [SEP] Context: cryptically  WASHINGTON — President Donald Trump continued bashing Robert S. Mueller III’s Russia investigation, saying crypti",Loaded_Language
"looking for trouble [SEP] Context: tigation, saying cryptically Monday the special counsel is “looking for trouble.” Trump alleged in a morning tweet series that the former F",Loaded_Language
"Disgraced and discredited [SEP] Context: in a morning tweet series that the former FBI director is “Disgraced and discredited,” claiming his staff amounts to nothing more than a “group","Name_Calling,Labeling"
looking for trouble [SEP] Context: essions led Trump to the conclusion the special counsel is “looking for trouble” because they “they know there is no Russian Collusion.” Bu,Loaded_Language
"a “group of Angry Democrat Thugs [SEP] Context: scredited,” claiming his staff amounts to nothing more than a “group of Angry Democrat Thugs.” That came hours after a Sunday tweet in which he referred","Name_Calling,Labeling"
a “gang [SEP] Context: y tweet in which he referred to the special counsel team as a “gang.” Both are words with loaded meanings for his conservative,"Name_Calling,Labeling"
"the president dictated a misleading statement about it a year later and it remains murky just when he learned about the meeting [SEP] Context: chairman Paul Manafort and Trump son-in-law Jared Kushner; the president dictated a misleading statement about it a year later and it remains murky just when he learned about the meeting. As Roll Call has reported, Trump was in the tower at the t",Doubt
"cryptically [SEP] Context: Mueller is ‘looking for trouble,’ Trump says cryptically  WASHINGTON — President Donald Trump continued bashing Robe",Loaded_Language
"saying cryptically [SEP] Context: inued bashing Robert S. Mueller III’s Russia investigation, saying cryptically Monday the special counsel is “looking for trouble.” Trump",Loaded_Language
"his staff amounts to nothing more than a “group of Angry Democrat Thugs [SEP] Context: ormer FBI director is “Disgraced and discredited,” claiming his staff amounts to nothing more than a “group of Angry Democrat Thugs.” That came hours after a Sunday tweet in which he referred","Exaggeration,Minimisation"
"The tweet included a misspelling of “counsel [SEP] Context: cel, only with my approval, for purposes of transparency.” (The tweet included a misspelling of “counsel.”) The length of the Mueller-McGahn sessions led Trump to t","Whataboutism,Straw_Men,Red_Herring"
they know there is no Russian Collusion [SEP] Context: the special counsel is “looking for trouble” because they “they know there is no Russian Collusion.” But Mueller reportedly is keenly interested in a widely s,Causal_Oversimplification
remains murky [SEP] Context: ictated a misleading statement about it a year later and it remains murky just when he learned about the meeting. As Roll Call has re,Loaded_Language
"first floated [SEP] Context: Russian lawyer. The president also continued to push a line first floated by his attorney, former New York mayor and U.S. attorney Ru",Loaded_Language
"a “phony crime [SEP] Context: iani, tweeting that campaign collusion with Russia would be a “phony crime.” He’s right, there is no specific collusion statute. But l","Name_Calling,Labeling"
"in Trump’s orbit [SEP] Context: no specific collusion statute. But legal experts say anyone in Trump’s orbit would be charged with conspiracy, making false statements t",Loaded_Language
"Trump also continued to cast himself as a victim in the matter, saying when he attempts to “FIGHT BACK or say anything bad about the Rigged Witch Hunt,” his critics “scream Obstruction [SEP] Context: vestigators or obstructing justice. All are federal crimes. Trump also continued to cast himself as a victim in the matter, saying when he attempts to “FIGHT BACK or say anything bad about the Rigged Witch Hunt,” his critics “scream Obstruction!” Mueller also is looking at whether some of Trump’s action",Doubt
"FIGHT BACK [SEP] Context: self as a victim in the matter, saying when he attempts to “FIGHT BACK or say anything bad about the Rigged Witch Hunt,” his criti",Loaded_Language
"the Rigged Witch Hunt [SEP] Context: g when he attempts to “FIGHT BACK or say anything bad about the Rigged Witch Hunt,” his critics “scream Obstruction!” Mueller also is looking","Name_Calling,Labeling"
"But legal experts say anyone in Trump’s orbit would be charged with conspiracy, making false statements to federal investigators or obstructing justice. All are federal crimes [SEP] Context: crime.” He’s right, there is no specific collusion statute. But legal experts say anyone in Trump’s orbit would be charged with conspiracy, making false statements to federal investigators or obstructing justice. All are federal crimes. Trump also continued to cast himself as a victim in the ma",Doubt
"phony crime [SEP] Context: i, tweeting that campaign collusion with Russia would be a “phony crime.” He’s right, there is no specific collusion statute. But l",Loaded_Language
"scream Obstruction [SEP] Context: say anything bad about the Rigged Witch Hunt,” his critics “scream Obstruction!” Mueller also is looking at whether some of Trump’s action",Loaded_Language
"credibly accused child sex abusers [SEP] Context: ves of the U.S. church, named 301 priests from the state as credibly accused child sex abusers and accused church leaders of a systematic cover-up of thei","Name_Calling,Labeling"
"how much filth [SEP] Context: dict XVI, who, a month before being elected pope, lamented “how much filth” there was in the Catholic Church. “With shame and repentan",Loaded_Language
"The heart-wrenching pain [SEP] Context: s, and followed an expose of pedophile priests in the U.S. “The heart-wrenching pain of these victims, which cries out to heaven, was long ignor",Loaded_Language
"With shame and repentance, we acknowledge as an ecclesial community that we were not where we should have been, that we did not act in a timely manner, realizing the magnitude and the gravity of the damage done to so many lives. We showed no care for the little ones; we abandoned them [SEP] Context: amented “how much filth” there was in the Catholic Church. “With shame and repentance, we acknowledge as an ecclesial community that we were not where we should have been, that we did not act in a timely manner, realizing the magnitude and the gravity of the damage done to so many lives. We showed no care for the little ones; we abandoned them,” Francis said. “Looking back to the past, no effort to beg",Doubt
"Like his predecessor, Francis has promised “zero tolerance” on child abuse, but scandals have kept recurring in several parts of the world — including in Australia recently [SEP] Context: policy of cover up designed & implemented by the #Vatican.” Like his predecessor, Francis has promised “zero tolerance” on child abuse, but scandals have kept recurring in several parts of the world — including in Australia recently. In January, the pope was accused of insensitivity and tone",Doubt
"rocked by clergy sex abuse scandals [SEP] Context: ug. 25-26 papal pilgrimage to Ireland, one of the countries rocked by clergy sex abuse scandals, and followed an expose of pedophile priests in the U.S. “T",Loaded_Language
"which cries out to heaven [SEP] Context: sts in the U.S. “The heart-wrenching pain of these victims, which cries out to heaven, was long ignored, kept quiet or silenced,” Francis said in",Loaded_Language
"with sorrow and shame [SEP] Context: l that we, as a Church, be able to acknowledge and condemn, with sorrow and shame, the atrocities perpetrated by consecrated persons, clerics",Loaded_Language
"I’m not sure what his words will be and I’m not sure that a simple apology is what survivors of abuse want [SEP] Context: ims of clergy sex abuse and to promise effective remedies. “I’m not sure what his words will be and I’m not sure that a simple apology is what survivors of abuse want,” Martin said in a BBC interview. “If he expresses an apolo",Doubt
"If he expresses an apology, it needs to be more than ‘we’re sorry [SEP] Context: survivors of abuse want,” Martin said in a BBC interview. “If he expresses an apology, it needs to be more than ‘we’re sorry,’” he added. In his letter, Francis repeated a famous 2005",Doubt
"With shame and repentance [SEP] Context: amented “how much filth” there was in the Catholic Church. “With shame and repentance, we acknowledge as an ecclesial community that we were not",Loaded_Language
"no effort to beg pardon and to seek to repair the harm done will ever be sufficient [SEP] Context: e abandoned them,” Francis said. “Looking back to the past, no effort to beg pardon and to seek to repair the harm done will ever be sufficient. Looking ahead to the future, no effort must be spared to c","Exaggeration,Minimisation"
"The pope) begs for forgiveness, but still does not admit or own the deliberate policy of cover up designed & implemented by the #Vatican [SEP] Context: nger language than ever used before.” But O’Gorman added: “(The pope) begs for forgiveness, but still does not admit or own the deliberate policy of cover up designed & implemented by the #Vatican.” Like his predecessor, Francis has promised “zero toleranc",Doubt
"outcry [SEP] Context: gedly witnessed abuse and failed to report it. Following an outcry, Francis apologized for his remarks, held private meetings",Loaded_Language
"According to church expert John L Allen, an editor at specialized website Crux.com, the Catholic Church has a structural problem when it comes to dealing with cover up accusations. “Sixteen years since the crisis first erupted in the U.S., almost ten years since that happened in Ireland, and now more than five years since Francis was elected, the Catholic Church still has no credible, transparent process for handling cases when the accusation against a bishop isn’t the direct commission of abuse but rather covering up someone else’s crimes,” Allen said in a Sunday column [SEP] Context: of the Chilean Catholic church tendered their resignations. According to church expert John L Allen, an editor at specialized website Crux.com, the Catholic Church has a structural problem when it comes to dealing with cover up accusations. “Sixteen years since the crisis first erupted in the U.S., almost ten years since that happened in Ireland, and now more than five years since Francis was elected, the Catholic Church still has no credible, transparent process for handling cases when the accusation against a bishop isn’t the direct commission of abuse but rather covering up someone else’s crimes,” Allen said in a Sunday column. — Alvise Armellini dpa ——— ©2018 Deutsche Presse-Agentur G",Appeal_to_Authority
"the Catholic Church still has no credible, transparent process for handling cases when the accusation against a bishop isn’t the direct commission of abuse but rather covering up someone else’s crimes [SEP] Context: nd, and now more than five years since Francis was elected, the Catholic Church still has no credible, transparent process for handling cases when the accusation against a bishop isn’t the direct commission of abuse but rather covering up someone else’s crimes,” Allen said in a Sunday column. — Alvise Armellini dpa ———",Doubt
"It is essential that we, as a Church, be able to acknowledge and condemn, with sorrow and shame, the atrocities perpetrated by consecrated persons, clerics, and all those entrusted with the mission of watching over and caring for those most vulnerable [SEP] Context: iod of approximately seventy years,” Francis acknowledged. “It is essential that we, as a Church, be able to acknowledge and condemn, with sorrow and shame, the atrocities perpetrated by consecrated persons, clerics, and all those entrusted with the mission of watching over and caring for those most vulnerable,” he said. “Let us beg forgiveness for our own sins and the",Appeal_to_fear-prejudice
"the Catholic Church has a structural problem when it comes to dealing with cover up accusations [SEP] Context: rt John L Allen, an editor at specialized website Crux.com, the Catholic Church has a structural problem when it comes to dealing with cover up accusations. “Sixteen years since the crisis first erupted in the U.S.,",Doubt
"erupted [SEP] Context: cover up accusations. “Sixteen years since the crisis first erupted in the U.S., almost ten years since that happened in Irelan",Loaded_Language
"What kind of man is this [SEP] Context: ment’s special counsel probe of Russian election meddling: “What kind of man is this?” Trump, in an interview that aired Thursday morning, also",Doubt
"blasted [SEP] Context: ?” Trump, in an interview that aired Thursday morning, also blasted Sessions because, he said, the former Alabama senator “neve",Loaded_Language
"fired back [SEP] Context: even hours later, the country’s top law enforcement officer fired back. And, by doing so, took on Trump publicly in a way few Repu",Loaded_Language
lashes back [SEP] Context: Jeff Sessions lashes back at Trump  Personal Liberty Poll Exercise your right to vote,Loaded_Language
nearly constant complaints from Trump [SEP] Context: ors than the United States.” That last statement comes amid nearly constant complaints from Trump that Justice Department and FBI investigators are being unf,"Exaggeration,Minimisation"
"You’re wrong, Mr. President [SEP] Context: orney General Jeff Sessions has a message for Donald Trump: You’re wrong, Mr. President. Sessions long has been one of Trump’s favorite pinatas, of",Doubt
"one of Trump’s favorite pinatas [SEP] Context: Trump: You’re wrong, Mr. President. Sessions long has been one of Trump’s favorite pinatas, often taking the brunt of the president’s public scorn. Tr","Name_Calling,Labeling"
"the president’s public scorn [SEP] Context: one of Trump’s favorite pinatas, often taking the brunt of the president’s public scorn. Trump offered this assessment of his hand-picked attorney",Loaded_Language
"the former Alabama senator “never took control of the Justice Department [SEP] Context: d Thursday morning, also blasted Sessions because, he said, the former Alabama senator “never took control of the Justice Department.” About seven hours later, the country’s top law enforcemen",Doubt
"unprecedented success at effectuating the President’s agenda [SEP] Context: of Justice the day I was sworn in, which is why we have had unprecedented success at effectuating the President’s agenda — one that protects the safety and security and rights of t","Exaggeration,Minimisation"
"no nation has a more talented, more dedicated group of law enforcement investigators and prosecutors than the United States [SEP] Context: they are not met, I take action,” Sessions added. “However, no nation has a more talented, more dedicated group of law enforcement investigators and prosecutors than the United States.” That last statement comes amid nearly constant complaints","Exaggeration,Minimisation"
"one that protects the safety and security and rights of the American people, reduces violent crime, enforces our immigration laws, promotes economic growth, and advances religious liberty [SEP] Context: recedented success at effectuating the President’s agenda — one that protects the safety and security and rights of the American people, reduces violent crime, enforces our immigration laws, promotes economic growth, and advances religious liberty,” the AG said in a statement. “While I am Attorney General,",Flag-Waving
"However, no nation has a more talented, more dedicated group of law enforcement investigators and prosecutors than the United States [SEP] Context: nd where they are not met, I take action,” Sessions added. “However, no nation has a more talented, more dedicated group of law enforcement investigators and prosecutors than the United States.” That last statement comes amid nearly constant complaints",Flag-Waving
"run rampant [SEP] Context: re to overlook judgment when it comes to the criminals that run rampant in this country, and on the other hand how willing they are",Loaded_Language
"horrendous sins [SEP] Context: e point. While Sodom and Gomorrah were guilty of many other horrendous sins, homosexuality was the reason God poured fiery sulfur on th",Loaded_Language
"poured fiery sulfur [SEP] Context: any other horrendous sins, homosexuality was the reason God poured fiery sulfur on the cities, completely destroying them and all of their",Loaded_Language
"Ungrateful reprobates, pretenders, counterfeits and hypocrites [SEP] Context: the Lord's commandments and His judgments (Psalm 78:1-11). Ungrateful reprobates, pretenders, counterfeits and hypocrites are what they are (Matthew 23:3). Instead of reaching out t","Name_Calling,Labeling"
"the LORD [SEP] Context: out to deliver. Lot and his family flee the city, and then ""the LORD rained down burning sulfur on Sodom and Gomorrah — from the","Name_Calling,Labeling"
"She and her daughters were arrogant, overfed and unconcerned; they did not help the poor and needy. They were haughty and did detestable things before me [SEP] Context: 49-50 declares, ""Now this was the sin of your sister Sodom: She and her daughters were arrogant, overfed and unconcerned; they did not help the poor and needy. They were haughty and did detestable things before me..."" The Hebrew word translated ""detestable"" refers to somet","Name_Calling,Labeling"
"abomination [SEP] Context: used in Leviticus 18:22 that refers to homosexuality as an ""abomination."" Similarly, Jude 7 declares, ""...Sodom and Gomorrah and th","Name_Calling,Labeling"
"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families [SEP] Context: a has failed to keep the Commandments of the God of Israel. Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families. Look to their feigned strength that they profess to posses",Doubt
Sodom and Gomorrah was Judged by God Because Men Refused to Keep His Commandments in Dealing with the Wicked [SEP] Context: Sodom and Gomorrah was Judged by God Because Men Refused to Keep His Commandments in Dealing with the Wicked!  “How ridiculous to overlook judgment because of kindness,Causal_Oversimplification
the Wicked [SEP] Context: ecause Men Refused to Keep His Commandments in Dealing with the Wicked!  “How ridiculous to overlook judgment because of kindness,"Name_Calling,Labeling"
How ridiculous [SEP] Context: used to Keep His Commandments in Dealing with the Wicked!  “How ridiculous to overlook judgment because of kindness then love wounds i,Loaded_Language
love wounds itself by killing justice [SEP] Context: ow ridiculous to overlook judgment because of kindness then love wounds itself by killing justice!” -Charles Haddon Spurgeon How often I see and hear the pro,Loaded_Language
How often I see and hear the professors of Christianity today walking contrary to the word and spirit of the Living Christ [SEP] Context: wounds itself by killing justice!” -Charles Haddon Spurgeon How often I see and hear the professors of Christianity today walking contrary to the word and spirit of the Living Christ (2 Corinthians 3:6). How willing they are to overlook judgm,Doubt
"they that forsake the law praise the wicked [SEP] Context: the preceding verse, you will see that Scripture tells us “they that forsake the law praise the wicked.” take our poll - story continues below Will Brett Kavanaug",Appeal_to_fear-prejudice
